39	54	50
39	85	322
39	212	90
39	102	49
39	46	251
39	61	16
39	9	32
39	9	57
39	84	134
39	84	2
39	6	154
39	68	10
39	121	2
39	85	427
39	85	154
39	85	390
39	85	223
39	85	18
39	85	229
39	85	238
39	85	335
39	85	228
39	102	92
39	102	139
39	102	444
39	102	407
39	121	57
39	86	20
39	86	9
37	11	94
37	11	90
37	16	109
37	16	90
37	18	90
37	2	94
37	2	90
37	13	84
37	6	137
37	6	136
37	6	134
37	6	2
37	9	137
37	9	69
37	9	136
37	12	94
37	12	90
37	35	90
37	35	94
37	98	94
37	98	90
37	6	133
37	12	20
37	35	20
37	31	323
37	121	37
37	121	0
37	121	39
37	121	187
37	9	134
37	9	2
37	98	20
37	61	137
37	61	285
37	6	135
37	57	90
37	57	109
37	61	203
37	61	134
37	61	2
37	121	186
37	61	50
37	20	109
37	20	90
37	68	68
37	68	39
37	68	37
37	68	0
37	85	133
37	85	397
37	85	16
37	2	20
37	2	9
37	121	148
37	31	139
37	90	140
37	68	69
37	90	189
37	90	15
37	90	20
37	90	190
37	86	94
37	86	90
37	70	90
37	6	16
37	31	399
37	11	20
37	11	9
37	102	20
37	102	90
37	38	326
37	61	32
37	69	137
37	69	285
37	69	203
37	69	134
37	69	2
37	14	18
37	68	67
37	69	50
37	102	52
37	14	21
37	121	67
37	14	17
37	23	90
37	23	109
37	84	137
37	84	136
37	85	322
37	54	203
37	54	134
37	54	137
37	54	2
37	64	235
37	84	69
37	46	16
37	46	46
37	46	166
37	46	133
37	46	165
37	46	18
37	46	157
37	54	50
37	14	63
37	212	90
37	102	49
37	14	78
37	46	251
37	85	427
37	85	154
37	85	390
37	85	223
37	85	18
37	85	229
37	85	238
37	85	335
37	85	228
37	14	74
37	61	16
37	9	32
37	9	57
37	84	134
37	84	2
37	6	154
37	68	10
37	14	79
37	121	2
37	14	12
37	14	5
37	102	92
37	102	139
37	102	444
37	102	407
37	14	61
37	121	57
37	86	20
37	86	9
125	44	18
125	44	21
125	44	79
125	44	20
125	44	73
125	44	247
125	44	17
125	44	61
125	44	74
125	44	75
125	44	71
125	44	110
125	44	167
125	44	72
125	44	78
125	44	19
125	44	22
125	44	102
125	44	174
125	44	60
125	3	125
125	44	138
125	44	141
125	44	12
125	44	63
125	44	76
125	44	15
125	44	29
125	44	16
125	44	51
125	44	2
125	44	35
125	44	113
125	44	9
125	44	50
125	44	100
125	44	275
125	44	142
125	44	280
125	44	160
125	44	5
125	3	2
125	44	112
125	44	384
75	82	83
75	82	394
75	49	133
75	49	176
75	63	18
75	49	16
75	63	80
75	64	235
75	63	20
75	63	50
20	82	83
20	82	394
20	49	133
20	49	176
20	49	16
20	64	235
20	63	18
20	41	18
20	41	29
20	100	83
20	63	80
20	4	295
20	4	83
20	4	296
20	4	25
20	24	37
20	24	33
20	24	39
20	24	0
20	77	203
20	77	137
20	41	79
20	41	25
20	77	202
20	65	41
20	28	94
20	28	20
20	28	90
20	50	94
20	50	90
20	114	94
20	114	90
20	43	0
20	43	88
20	43	12
20	43	5
20	43	59
20	43	56
20	43	89
20	49	50
20	43	57
20	63	20
20	65	52
20	43	1
20	63	50
20	50	20
20	114	20
20	49	13
20	77	134
20	77	2
20	63	82
20	41	20
20	41	21
20	41	75
20	65	42
20	43	32
20	49	135
24	41	18
24	41	29
24	100	83
24	4	295
24	4	83
24	4	296
24	4	25
24	41	25
24	41	79
28	41	18
28	41	29
28	100	83
28	4	295
28	4	83
28	4	296
28	4	25
28	41	79
28	41	25
28	41	20
28	41	21
28	41	75
30	41	18
30	41	29
30	100	83
30	4	295
30	4	83
30	4	296
30	4	25
30	41	25
30	41	79
26	41	18
26	41	29
26	100	83
26	4	295
26	4	83
26	4	296
26	4	25
26	41	79
26	41	25
26	41	20
26	41	21
26	41	75
23	41	18
23	41	29
23	100	83
23	4	295
23	4	83
23	4	296
23	4	25
23	41	79
23	41	25
23	41	20
23	41	21
23	41	75
29	41	18
29	41	29
29	100	83
29	4	295
29	4	83
29	4	296
29	4	25
29	41	79
29	41	25
29	41	20
29	41	21
29	41	75
25	41	18
25	41	29
25	100	83
25	4	295
25	4	83
25	4	296
25	4	25
25	41	79
25	41	25
25	41	20
25	41	21
25	41	75
133	5	0
133	5	39
133	5	37
133	5	67
137	5	0
137	5	39
137	5	37
137	5	67
137	62	37
137	62	0
137	62	39
137	62	67
134	5	0
134	5	39
134	5	37
134	5	67
134	62	37
134	62	0
134	62	39
134	62	67
67	11	94
67	11	90
67	16	109
67	16	90
67	2	94
67	2	90
67	18	90
67	6	137
67	6	136
67	6	134
67	6	2
67	9	69
67	9	137
67	9	136
67	13	84
67	6	133
67	9	2
67	9	134
67	6	135
67	57	90
67	57	109
67	6	16
67	86	94
67	86	90
67	70	90
67	2	20
67	2	9
67	20	109
67	20	90
67	68	68
67	68	39
67	68	37
67	68	0
67	54	203
67	54	134
67	54	137
67	54	2
67	46	16
67	46	46
67	46	166
67	46	133
67	46	165
67	46	18
67	46	157
67	54	50
67	68	69
67	212	90
67	46	251
67	31	323
67	121	37
67	121	0
67	121	39
67	121	187
67	23	90
67	23	109
67	84	137
67	84	136
67	11	20
67	11	9
10	16	90
10	16	109
10	64	235
10	6	137
10	6	136
10	6	134
10	6	2
10	9	69
10	9	137
10	9	136
10	6	133
10	6	135
10	9	2
10	9	134
10	57	90
10	57	109
10	14	18
10	14	21
10	14	17
69	16	109
69	16	90
69	6	137
69	6	136
69	6	134
69	6	2
69	9	137
69	9	69
69	9	136
69	6	133
69	9	134
69	9	2
69	6	135
69	57	90
69	57	109
69	20	109
69	20	90
69	68	68
69	68	39
69	68	37
69	68	0
69	68	69
69	6	16
69	68	67
69	23	90
69	23	109
69	84	137
69	84	136
69	84	69
69	9	32
69	68	10
69	6	154
69	84	134
69	84	2
69	9	57
68	16	109
68	16	90
68	6	137
68	6	136
68	6	134
68	6	2
68	9	137
68	9	69
68	9	136
68	6	133
68	9	134
68	9	2
68	6	135
68	57	90
68	57	109
68	20	109
68	20	90
68	68	68
68	68	39
68	68	37
68	68	0
68	68	69
68	6	16
68	68	67
68	23	90
68	23	109
68	84	137
68	84	136
68	84	69
68	9	32
68	9	57
68	84	134
68	84	2
68	6	154
68	68	10
1	36	43
1	93	195
1	1	64
1	1	65
1	93	52
1	93	49
1	93	42
1	64	235
1	14	18
1	14	21
1	14	17
1	14	63
1	85	397
1	85	16
1	85	133
1	14	78
1	14	74
1	14	79
1	14	12
1	14	5
1	14	61
1	14	71
1	93	249
1	14	72
1	85	322
1	14	167
1	14	20
1	14	62
1	14	247
1	85	18
1	85	427
1	85	229
1	85	238
1	85	228
1	85	390
1	85	335
1	85	154
1	85	223
1	36	35
1	14	260
1	14	60
5	64	235
5	14	18
5	14	21
5	14	17
5	36	43
5	93	195
5	93	52
5	1	65
5	1	64
5	43	0
5	43	88
5	43	12
5	43	5
5	93	42
5	43	59
5	43	56
5	93	49
5	43	89
5	14	63
5	43	57
5	43	1
5	14	74
5	14	78
5	14	12
5	14	5
5	14	79
5	43	32
5	14	61
5	14	71
5	14	62
5	14	72
5	43	34
5	43	40
5	177	12
5	177	5
5	14	260
5	14	167
5	43	104
5	14	261
5	14	246
6	12	94
6	12	90
6	35	90
6	35	94
6	98	94
6	98	90
6	12	20
6	35	20
6	85	397
6	85	133
6	85	16
6	98	20
6	90	140
6	90	189
6	90	190
6	90	15
6	90	20
6	85	238
6	85	335
6	85	18
6	85	427
6	85	229
6	85	228
6	85	390
6	85	154
6	85	223
12	64	235
12	14	18
12	14	21
12	36	43
12	93	195
12	93	52
12	14	17
12	1	65
12	1	64
12	93	42
12	43	0
12	43	88
12	43	12
12	43	5
12	43	59
12	93	49
12	43	56
12	43	89
12	14	63
12	43	57
12	43	1
12	14	74
12	14	78
12	14	12
12	14	5
12	14	79
12	43	32
12	14	61
12	14	71
12	14	62
12	14	72
12	43	34
12	43	40
12	177	12
12	177	5
12	14	260
12	14	167
12	43	104
12	14	261
12	14	246
12	82	83
12	82	394
13	64	235
16	64	235
16	49	176
16	49	133
16	49	16
91	263	253
91	263	252
91	8	355
91	263	52
91	8	52
91	8	139
91	263	49
91	8	138
91	8	141
91	8	20
91	263	46
91	263	355
91	8	4
91	8	49
91	8	12
91	8	14
91	8	5
91	8	125
91	8	233
53	263	253
53	263	252
53	8	355
53	263	52
53	8	52
53	8	139
53	263	49
53	8	138
53	8	141
53	8	20
53	263	46
53	263	355
53	8	4
53	8	49
53	8	12
53	8	14
53	8	5
53	8	125
53	8	233
42	64	235
52	64	235
52	263	253
52	8	355
52	263	252
52	263	52
52	8	52
52	8	139
52	263	49
41	64	235
49	64	235
46	64	235
33	12	94
33	12	90
33	35	90
33	35	94
33	98	94
33	98	90
33	12	20
33	35	20
33	98	20
33	85	133
33	85	397
33	85	16
33	90	140
33	90	189
33	90	190
33	90	15
33	90	20
33	85	427
33	85	154
33	85	390
33	85	223
33	85	18
33	85	229
33	85	238
33	85	335
33	85	228
31	11	94
31	11	90
70	263	253
70	263	252
70	8	355
70	263	52
70	8	52
70	8	139
70	8	138
70	8	141
70	263	49
70	8	20
70	8	4
70	263	46
70	263	355
70	8	49
70	8	125
70	8	12
70	8	14
70	8	5
70	8	233
89	14	18
89	14	21
89	14	17
89	64	235
89	14	63
89	36	43
89	93	195
89	93	52
89	1	65
89	1	64
89	93	42
89	14	74
89	14	78
89	93	49
89	14	12
89	14	5
89	177	12
89	177	5
89	14	79
89	14	61
89	14	71
89	14	62
116	11	94
116	11	90
116	2	94
116	2	90
116	18	90
213	1	65
213	1	64
213	36	43
213	93	195
213	93	52
213	93	49
213	93	42
213	14	18
88	36	43
88	93	195
88	93	52
88	1	65
88	1	64
88	93	42
88	93	49
88	14	18
88	14	21
88	14	17
88	64	235
88	14	63
88	14	78
88	14	12
88	14	74
88	14	5
88	14	79
88	14	71
88	14	61
88	14	72
88	14	62
88	177	12
88	177	5
88	14	167
88	14	260
88	14	20
88	14	261
88	14	246
88	14	247
40	36	43
40	93	195
40	93	52
40	1	65
40	1	64
40	93	42
40	93	49
40	85	133
40	85	397
40	85	16
40	14	18
40	14	21
40	14	17
40	14	63
40	64	235
40	14	78
40	93	249
40	14	74
40	14	79
40	90	140
40	14	12
40	14	5
40	36	35
40	14	71
40	14	61
40	85	322
40	90	189
40	90	15
40	90	20
40	90	190
40	14	72
40	14	62
40	61	137
40	61	285
40	14	167
40	14	260
40	14	247
40	14	261
40	14	246
98	30	121
98	75	54
98	30	120
98	30	35
98	64	235
98	14	18
98	14	21
98	14	17
90	24	37
90	24	33
90	24	39
90	24	0
90	77	137
90	77	203
90	77	202
90	28	94
90	28	90
90	50	94
90	50	90
90	114	94
90	114	90
90	28	20
90	77	134
90	77	2
90	24	6
90	50	20
90	114	20
102	49	133
102	49	176
102	49	16
102	64	235
102	82	83
102	82	394
126	81	195
126	81	52
126	81	49
212	81	195
212	81	52
212	81	49
115	14	18
115	14	17
115	14	21
115	64	235
50	82	83
50	82	394
50	64	235
50	49	133
50	49	176
50	49	16
50	63	18
50	63	80
50	5	39
50	5	67
50	5	0
50	5	37
50	43	0
50	43	12
50	43	88
50	43	5
50	65	41
50	43	59
50	43	89
50	43	56
50	63	20
50	43	1
50	49	50
50	43	57
101	36	43
101	93	195
101	93	52
101	93	42
36	85	133
36	85	397
36	85	16
36	90	140
36	90	189
36	90	15
36	90	190
36	90	20
36	85	322
36	85	238
36	85	335
36	85	427
36	85	154
36	85	390
36	85	223
36	85	18
36	85	229
36	85	228
36	61	137
36	61	285
94	24	37
94	24	33
94	24	39
94	24	0
94	77	137
94	77	203
94	77	202
94	28	94
94	28	90
94	50	94
94	50	90
94	114	94
94	114	90
94	28	20
94	77	134
94	77	2
94	24	6
94	50	20
94	114	20
148	31	323
148	121	37
148	121	0
148	121	39
148	121	187
148	121	186
148	121	148
148	102	20
148	102	90
148	31	139
148	102	52
148	16	90
148	16	109
148	31	399
148	102	49
148	61	137
148	61	285
148	121	67
148	61	203
148	61	2
148	61	134
148	61	50
148	102	92
148	102	139
148	102	444
148	102	407
18	82	83
18	82	394
18	49	133
18	49	176
18	49	16
18	64	235
18	63	18
18	63	80
18	43	0
18	43	88
18	43	12
18	43	5
18	43	59
18	43	56
18	43	89
18	43	57
18	43	1
18	65	41
18	43	32
18	65	52
18	63	20
18	43	34
18	43	40
18	63	50
18	105	125
18	49	50
18	43	104
18	65	42
18	63	82
18	65	49
18	49	135
18	49	13
17	82	83
17	82	394
17	49	133
17	49	176
17	49	16
17	64	235
17	63	18
17	63	80
17	43	0
17	43	88
17	43	12
17	43	5
17	43	59
17	43	56
17	43	89
17	65	41
17	43	57
17	43	1
17	65	52
17	43	32
17	105	125
17	63	20
17	63	50
17	43	34
17	43	40
17	49	50
17	65	42
17	63	82
17	43	104
17	65	49
17	49	135
17	49	13
21	82	83
21	82	394
21	49	133
21	49	176
21	49	16
21	64	235
21	63	18
21	63	80
21	43	0
21	43	88
21	43	12
21	43	5
21	43	59
21	43	56
21	43	89
21	43	57
21	65	41
21	43	1
21	65	52
21	43	32
21	63	20
21	105	125
21	63	50
21	43	34
21	43	40
21	49	50
21	65	42
21	63	82
21	43	104
21	65	49
21	49	135
21	49	13
110	49	133
110	49	176
110	49	16
110	82	83
110	82	394
167	49	133
167	49	176
167	49	16
167	82	83
167	82	394
167	64	235
167	63	18
167	65	41
167	63	80
167	43	0
167	43	88
167	43	12
167	43	5
167	43	59
167	43	56
167	65	52
167	43	89
167	43	57
167	49	50
167	43	1
167	49	135
167	49	13
167	65	42
19	49	133
19	49	176
19	49	16
19	82	83
19	82	394
19	63	18
19	49	50
19	63	80
19	65	41
19	49	135
19	49	13
22	49	133
22	49	176
22	49	16
22	82	83
22	82	394
22	63	18
22	49	50
22	64	235
22	49	13
22	49	135
22	63	80
22	65	41
22	49	154
63	64	235
63	82	83
63	82	394
63	49	176
63	49	133
63	49	16
63	63	18
63	43	0
63	43	88
63	43	12
63	43	5
63	43	59
63	43	56
63	43	89
63	43	57
63	43	1
63	65	41
63	43	32
63	65	52
63	63	80
73	82	83
73	82	394
73	49	133
73	49	176
73	49	16
73	63	18
73	64	235
73	63	80
73	43	0
73	43	88
73	43	12
73	43	5
73	65	41
73	43	59
73	43	56
73	43	89
73	43	57
73	43	1
73	65	52
73	63	20
73	49	50
73	63	50
73	63	82
60	82	83
60	82	394
60	64	235
60	63	18
60	63	80
60	43	0
60	43	12
60	43	88
60	43	5
60	43	59
60	43	56
74	82	83
74	82	394
74	49	133
74	49	176
74	49	16
74	64	235
74	63	18
74	63	80
74	65	41
74	43	0
74	43	88
74	43	12
74	43	5
74	43	59
74	43	56
74	43	89
74	43	57
74	65	52
74	43	1
74	49	50
74	43	32
74	63	20
74	105	125
74	63	50
74	63	82
74	65	42
74	49	135
74	49	13
187	31	323
187	121	37
187	121	0
187	121	39
187	121	187
187	121	186
187	121	148
187	31	139
187	31	399
187	121	67
187	121	2
187	121	57
186	31	323
186	121	37
186	121	0
186	121	39
186	121	187
186	121	186
186	121	148
186	31	139
186	31	399
186	121	67
85	11	94
85	11	90
85	61	137
85	61	285
85	61	203
85	61	134
85	61	2
85	61	50
85	54	203
85	54	134
85	54	137
85	54	2
85	46	16
85	46	46
85	46	166
85	46	133
85	46	165
85	46	18
85	46	157
85	54	50
85	212	90
85	46	251
85	18	90
55	30	121
55	75	54
55	30	120
55	64	235
105	64	235
104	30	121
104	75	54
104	30	120
104	36	43
104	93	195
104	93	52
104	1	65
104	1	64
104	93	49
104	93	42
104	64	235
104	14	18
104	14	21
104	14	17
104	30	35
104	14	63
104	14	78
104	14	74
104	14	79
104	14	12
104	14	5
104	14	71
104	14	61
104	14	72
95	64	235
97	64	235
183	64	235
99	30	121
99	75	54
99	30	120
61	82	83
61	82	394
61	64	235
61	63	18
61	49	176
61	49	133
61	49	16
61	63	80
61	65	41
61	43	0
61	43	88
61	43	12
61	43	5
61	43	59
61	43	56
61	43	89
61	65	52
61	43	57
61	43	1
61	105	125
61	65	42
72	64	235
72	82	83
72	82	394
72	63	18
72	63	80
72	49	133
72	49	176
72	43	0
72	43	88
72	43	12
72	43	5
72	49	16
72	43	59
72	43	56
72	43	89
72	65	41
72	43	57
247	64	235
247	82	83
247	82	394
71	82	83
71	82	394
71	64	235
71	63	18
71	49	133
71	49	176
71	49	16
71	63	80
71	65	41
71	43	0
71	43	88
71	43	12
71	43	5
71	43	59
71	43	56
71	43	89
71	43	57
71	43	1
71	65	52
71	105	125
71	65	42
78	64	235
78	82	83
78	82	394
78	63	18
78	49	176
78	49	133
78	49	16
78	43	0
78	43	88
78	43	12
78	43	5
78	43	59
78	43	56
78	43	89
78	43	57
78	65	41
78	43	1
79	82	83
79	82	394
79	49	133
79	49	176
79	49	16
79	63	18
79	64	235
79	63	80
79	43	0
79	43	88
79	43	12
79	43	5
79	43	59
79	43	56
79	43	89
79	65	41
79	43	57
79	43	1
79	65	52
79	63	20
79	105	125
79	43	32
79	63	50
79	49	50
79	63	82
100	64	235
38	61	137
38	61	285
38	61	203
38	61	134
38	61	2
38	61	50
38	38	326
38	61	32
38	69	137
38	69	285
38	69	203
38	69	134
38	69	2
38	69	50
38	85	397
38	85	16
38	85	133
38	90	140
38	85	322
38	61	16
38	90	189
38	90	15
38	90	20
38	90	190
132	0	43
132	83	195
132	83	42
132	83	49
132	83	52
203	5	39
203	5	67
203	5	0
203	5	37
203	62	0
203	62	37
203	62	39
27	41	18
27	41	29
27	100	83
27	4	295
27	4	83
27	4	296
27	4	25
27	41	79
27	41	25
179	263	253
179	263	252
179	8	355
179	263	52
179	8	52
179	8	139
179	263	49
179	8	138
179	8	141
179	8	20
179	263	46
179	263	355
179	8	4
179	8	49
179	8	12
179	8	14
179	8	5
179	8	125
179	8	233
124	53	0
124	53	177
124	156	190
124	156	192
123	53	0
123	53	177
123	156	190
214	36	43
214	93	195
214	93	52
