9	9	67
9	9	165
9	8	73
9	8	6
9	8	4
9	8	7
9	8	3
9	8	32
9	8	158
9	8	86
9	20	270
9	20	193
9	20	195
9	20	171
9	20	67
9	20	44
9	20	197
9	20	468
9	8	153
9	8	38
9	8	154
9	8	0
9	8	42
9	8	171
9	70	115
9	9	277
9	8	156
9	8	5
9	8	155
9	8	67
9	8	2
9	8	74
9	8	170
9	8	11
9	9	32
9	8	1
9	8	30
9	8	196
9	8	72
9	8	55
9	8	15
9	8	176
9	8	109
9	8	128
9	9	169
9	8	197
9	8	459
9	8	195
9	25	67
9	20	216
9	8	63
9	8	141
9	8	75
9	8	20
9	8	275
9	83	115
9	9	75
9	25	169
9	25	168
9	25	156
9	25	155
9	25	32
9	25	117
9	25	197
9	25	198
9	25	195
9	25	72
9	25	54
9	25	504
9	12	6
9	12	7
9	8	490
9	8	294
9	8	198
9	8	69
9	36	129
9	12	4
9	3	9
9	2	6
9	2	7
9	2	4
9	3	29
9	3	16
9	36	127
9	36	130
9	12	36
9	12	38
9	12	170
9	2	38
9	2	3
9	12	40
9	53	124
9	12	3
9	2	170
9	4	55
9	4	56
9	4	58
9	2	158
9	2	153
9	53	130
9	3	33
9	53	129
9	12	153
9	12	86
9	9	54
9	12	158
9	77	127
9	77	129
9	3	10
9	36	124
9	2	36
9	4	59
9	12	0
9	2	0
9	4	6
9	2	40
9	2	154
9	75	16
9	75	9
9	3	27
9	77	130
9	133	209
9	12	154
9	2	86
9	2	5
9	9	197
9	75	29
9	140	188
9	140	240
9	2	1
9	12	39
9	9	195
9	133	67
9	4	60
9	12	5
9	4	120
9	12	37
9	53	127
9	12	1
9	2	42
9	2	32
9	2	39
9	9	164
9	2	55
9	4	35
9	3	34
9	12	55
9	12	32
9	3	53
9	3	49
9	12	42
9	9	218
9	77	124
9	9	268
9	9	196
9	12	41
9	75	33
9	3	18
9	75	10
9	2	37
9	75	27
9	2	30
9	2	17
9	3	19
9	12	30
9	12	17
9	23	95
9	133	32
9	36	35
9	8	117
9	3	31
9	2	184
9	67	177
9	12	184
9	2	41
9	2	117
9	4	83
9	67	129
9	75	34
9	20	352
9	20	117
9	20	32
9	20	168
9	36	122
9	2	176
9	75	53
9	75	49
9	12	176
9	53	35
9	53	122
9	3	22
9	9	117
9	126	17
9	126	30
9	12	171
9	75	18
9	67	127
9	4	106
9	3	30
9	70	116
9	36	177
9	3	17
9	77	35
9	4	87
9	126	32
9	53	132
9	53	133
9	9	217
9	62	55
9	62	87
9	62	58
9	62	88
9	2	171
102	23	95
40	24	6
40	24	7
40	24	4
40	24	5
40	24	38
40	24	158
40	24	3
40	24	1
40	24	32
40	24	153
38	24	6
38	24	7
38	24	4
38	24	158
38	24	38
38	24	32
38	24	5
38	24	3
38	24	155
38	24	153
38	24	1
38	24	154
38	24	0
38	24	42
38	24	117
38	24	170
38	43	104
38	43	15
38	43	106
38	43	58
38	43	55
38	43	117
38	43	320
38	43	341
38	24	63
38	6	104
38	6	15
38	6	106
38	6	58
38	6	55
38	6	117
38	6	320
38	6	341
38	149	104
38	149	15
38	149	106
38	149	58
38	149	55
38	149	117
38	149	320
38	149	341
38	202	104
38	202	15
38	202	106
38	202	58
38	202	55
38	202	117
38	202	320
38	202	341
38	1	104
38	1	15
38	1	106
38	1	58
38	1	55
38	1	117
38	1	320
38	1	341
38	24	86
6	24	6
6	24	7
6	24	4
6	24	158
6	24	38
6	24	32
6	24	3
6	24	5
6	24	153
6	24	1
6	24	154
6	24	155
6	24	0
6	24	170
6	24	42
6	24	117
6	24	86
6	24	55
6	24	30
6	24	156
6	24	109
6	24	63
6	24	73
6	24	69
6	24	171
6	24	176
6	24	74
6	24	2
6	24	67
6	24	11
6	177	6
6	24	17
6	24	197
6	43	104
6	43	15
6	43	106
6	43	58
6	43	55
6	43	117
6	43	320
6	43	341
6	6	104
6	6	15
6	6	106
6	6	58
6	6	55
6	6	117
6	6	320
6	6	341
6	24	157
6	149	104
6	149	15
6	149	106
6	149	58
6	149	55
6	149	117
6	149	320
6	149	341
6	24	195
6	202	104
6	202	15
6	202	106
6	202	58
6	202	55
6	202	117
6	202	320
6	202	341
6	1	104
6	1	15
6	1	106
6	1	58
6	1	55
6	1	117
6	1	320
6	1	341
6	24	20
6	64	6
6	24	72
6	64	4
6	64	7
6	24	15
6	46	29
6	24	196
6	64	5
6	24	128
39	24	6
39	24	7
39	24	4
39	24	1
39	24	5
39	43	104
39	43	15
39	43	106
39	43	58
39	43	55
39	43	117
39	43	320
39	43	341
39	24	38
39	6	104
39	6	15
39	6	106
39	6	58
39	6	55
39	6	117
39	6	320
39	6	341
39	149	104
39	149	15
39	149	106
39	149	58
39	149	55
39	149	117
39	149	320
39	149	341
39	202	104
39	202	15
39	202	106
39	202	58
39	202	55
39	202	117
39	202	320
39	202	341
39	1	104
39	1	15
39	1	106
39	1	58
39	1	55
39	1	117
39	1	320
39	1	341
39	24	32
39	24	158
39	24	3
39	24	153
39	24	155
39	24	63
39	24	69
39	24	154
5	24	6
5	24	7
5	24	158
5	24	4
5	24	32
5	24	38
5	24	5
5	24	3
5	24	153
5	24	155
5	24	1
5	24	154
5	24	117
5	24	0
5	24	170
5	24	42
5	24	86
5	177	6
5	64	6
4	24	6
4	24	7
4	24	4
4	24	158
4	24	32
4	24	38
4	24	5
4	24	3
4	24	153
4	24	155
4	24	1
4	24	154
4	24	0
4	24	117
4	24	42
4	24	170
4	24	86
4	24	156
4	24	55
4	24	73
4	24	30
4	24	63
4	177	6
4	43	104
4	43	15
4	43	106
4	43	58
4	43	55
4	43	117
4	43	320
4	43	341
4	24	109
4	6	104
4	6	15
4	6	106
4	6	58
4	6	55
4	6	117
4	6	320
4	6	341
4	149	104
4	149	15
4	149	106
4	149	58
4	149	55
4	149	117
4	149	320
4	149	341
4	202	104
4	202	15
4	202	106
4	202	58
4	202	55
4	202	117
4	202	320
4	202	341
4	1	104
4	1	15
4	1	106
4	1	58
4	1	55
4	1	117
4	1	320
4	1	341
4	24	171
4	24	69
4	24	74
4	24	2
4	64	6
4	24	11
4	64	4
4	64	7
4	24	176
4	24	67
4	46	29
36	24	6
36	24	7
36	24	4
36	24	5
36	24	38
36	24	158
36	24	1
36	24	3
36	24	32
36	24	153
36	24	154
36	24	155
36	24	0
7	24	6
7	24	7
7	24	4
7	24	158
7	24	32
7	24	38
7	24	5
7	24	3
7	24	153
7	24	155
7	24	1
7	24	154
7	24	0
7	24	117
7	24	42
7	24	170
7	24	86
7	24	156
7	24	55
7	24	73
7	24	30
7	177	6
7	24	63
7	24	109
7	43	104
7	43	15
7	43	106
7	43	58
7	43	55
7	43	117
7	43	320
7	43	341
7	6	104
7	6	15
7	6	106
7	6	58
7	6	55
7	6	117
7	6	320
7	6	341
7	149	104
7	149	15
7	149	106
7	149	58
7	149	55
7	149	117
7	149	320
7	149	341
7	202	104
7	202	15
7	202	106
7	202	58
7	202	55
7	202	117
7	202	320
7	202	341
7	1	104
7	1	15
7	1	106
7	1	58
7	1	55
7	1	117
7	1	320
7	1	341
7	24	171
7	24	69
7	24	74
7	24	2
7	64	6
7	24	11
7	64	7
7	64	4
7	24	176
7	24	67
7	46	29
158	24	6
158	24	7
158	24	158
1	24	6
1	24	7
1	24	4
1	24	158
1	24	32
1	24	3
1	24	38
1	24	153
1	24	5
1	24	155
1	24	154
1	24	1
1	24	117
1	24	0
1	24	42
19	9	67
19	9	165
19	8	73
19	8	6
19	8	4
19	8	7
19	8	3
19	9	277
19	8	32
19	8	86
19	8	158
19	8	153
19	8	38
19	8	154
19	20	270
19	20	193
19	20	195
19	20	171
19	20	67
19	20	44
19	20	197
19	20	468
19	8	0
19	8	42
19	8	171
19	8	5
19	8	155
19	8	156
19	8	2
19	8	74
19	8	11
19	8	67
19	8	170
19	70	115
19	9	32
19	8	30
19	8	1
19	8	72
19	8	196
19	8	55
19	8	176
19	20	216
19	8	15
19	9	169
19	25	67
19	9	75
19	8	109
19	8	128
19	8	197
19	8	459
19	8	195
19	8	141
19	25	169
19	25	168
19	25	156
19	25	155
19	25	32
19	25	117
19	25	197
19	25	198
19	25	195
19	25	72
19	25	54
19	25	504
19	8	75
19	36	129
19	8	63
19	8	20
19	8	275
19	8	490
19	8	294
19	8	198
19	8	69
19	12	6
19	36	130
19	12	7
19	12	4
19	2	6
19	2	7
19	36	127
19	2	4
19	3	9
19	3	16
19	83	115
19	3	29
19	53	124
19	2	38
19	12	36
19	12	38
19	12	170
19	2	3
19	36	124
19	12	40
19	53	129
19	53	130
19	2	170
19	12	3
19	2	158
19	77	127
19	77	129
19	4	55
19	4	56
19	4	58
19	2	153
19	12	153
19	77	130
19	3	33
19	12	158
19	2	36
19	2	0
19	4	59
19	12	86
19	2	40
19	2	154
19	9	218
19	4	6
19	133	209
19	12	0
19	3	10
19	133	67
34	9	165
34	9	67
34	8	73
34	8	6
34	8	4
34	8	7
34	8	3
34	8	32
34	8	158
34	8	86
34	8	153
34	8	38
34	8	154
34	20	270
34	20	193
34	20	195
34	20	171
34	20	67
34	20	44
34	20	197
34	20	468
34	9	277
34	8	42
34	8	0
34	8	171
34	8	156
34	8	5
34	8	155
34	8	67
34	8	2
34	9	32
34	8	74
34	8	11
34	8	170
34	8	1
34	8	30
34	8	196
34	8	72
34	8	55
34	8	176
34	70	115
34	8	15
34	8	109
34	25	67
34	8	128
34	9	169
34	8	197
34	8	459
34	20	216
34	8	195
34	8	141
34	8	63
34	25	169
34	25	168
34	25	156
34	25	155
34	25	32
34	25	117
34	25	197
34	25	198
34	25	195
34	25	72
34	25	54
34	25	504
34	2	6
34	8	75
34	2	7
34	2	4
34	9	75
34	8	20
34	12	6
34	12	7
34	8	275
34	12	4
34	53	124
34	8	490
34	8	294
34	8	198
34	8	69
34	36	129
34	2	38
34	53	130
34	53	129
34	2	3
34	83	115
34	2	170
34	12	36
34	12	170
34	36	127
34	36	130
34	12	38
34	4	55
34	4	56
34	4	58
34	2	153
34	2	158
34	9	54
34	3	9
34	12	40
34	12	3
34	3	29
34	2	36
34	3	16
34	4	59
34	2	0
34	4	6
34	2	154
34	12	153
34	12	86
34	133	209
34	2	40
34	12	158
34	2	5
34	2	1
34	3	33
34	2	86
34	53	127
34	9	197
34	133	67
34	12	0
34	9	195
34	3	10
34	4	60
34	36	124
34	77	129
34	77	127
34	9	268
34	12	154
34	9	164
34	12	39
34	4	120
34	9	196
34	2	42
34	2	32
34	77	130
34	12	5
34	3	27
34	2	39
34	4	35
34	2	55
34	12	37
34	3	34
34	12	1
34	75	16
34	75	9
34	12	55
34	75	29
34	12	32
34	12	42
34	12	41
34	2	30
34	2	17
34	3	53
34	2	37
34	3	49
34	140	188
34	140	240
34	77	124
34	67	177
34	75	33
34	67	129
34	75	10
34	9	218
34	53	35
68	9	67
68	9	165
68	20	270
68	20	193
68	20	195
68	20	171
68	20	67
68	20	44
68	20	197
68	20	468
68	8	73
68	8	6
68	8	4
68	8	7
68	8	3
68	8	32
68	8	158
68	8	86
68	8	153
68	8	38
68	8	154
68	8	42
68	8	0
68	8	171
68	8	155
68	8	156
68	8	5
68	8	74
68	9	277
68	20	216
68	8	11
68	8	170
68	8	2
68	8	1
68	9	32
68	8	67
68	8	30
68	8	196
68	8	109
68	8	55
68	8	176
68	25	67
68	8	15
68	8	72
68	8	197
68	25	169
68	25	168
68	25	156
68	25	155
68	25	32
68	25	117
68	25	197
68	25	198
68	25	195
68	25	72
68	25	54
68	25	504
68	8	128
68	8	459
68	8	195
68	9	169
68	45	6
68	45	7
68	45	4
68	8	63
68	8	75
68	70	115
68	8	141
68	8	275
68	8	20
68	8	490
68	79	45
68	8	294
68	8	198
68	8	69
68	12	6
68	12	7
53	9	67
53	9	165
53	8	73
53	8	6
53	8	4
53	8	7
53	8	3
53	8	32
53	8	158
53	8	86
53	8	153
53	8	38
53	9	277
53	8	154
53	20	270
53	20	193
53	20	195
53	20	171
53	20	67
53	20	44
53	20	197
53	20	468
53	8	0
53	8	42
53	8	171
53	8	5
53	8	155
53	8	156
53	8	2
53	8	1
53	8	67
53	9	32
53	8	170
53	8	74
53	8	11
53	8	30
53	8	196
53	8	72
53	8	109
53	70	115
53	8	55
53	8	15
53	8	176
53	8	128
53	25	67
53	8	459
53	8	197
53	8	195
53	8	63
53	8	75
53	9	169
53	2	6
53	2	7
53	2	4
53	25	169
53	25	168
53	25	156
53	25	155
53	25	32
53	25	117
53	25	197
53	25	198
53	25	195
53	25	72
53	25	54
53	25	504
53	8	20
53	8	275
53	8	141
53	20	216
53	8	490
53	8	294
53	8	198
53	8	69
53	12	6
53	12	7
53	12	4
53	2	38
53	9	75
53	53	124
53	2	3
53	2	170
53	83	115
53	53	130
53	53	129
53	2	158
53	2	153
53	12	36
53	36	129
53	4	55
53	4	56
53	4	58
53	3	9
53	12	38
53	12	170
53	12	40
53	3	29
53	9	54
53	2	36
53	36	130
53	3	16
53	36	127
53	12	3
53	2	154
53	2	0
53	2	40
53	4	59
53	133	209
53	4	6
53	133	67
53	2	86
53	2	5
53	3	33
53	12	153
53	2	1
53	12	86
53	12	158
53	3	10
53	9	197
53	9	195
53	4	60
53	12	0
53	53	127
53	2	32
53	2	42
53	12	39
53	2	39
53	3	27
53	4	120
53	12	154
53	36	124
53	2	55
53	12	37
53	9	164
53	77	129
53	77	127
53	4	35
53	12	5
53	77	130
53	9	268
53	3	53
53	12	1
53	3	49
53	2	37
53	9	196
53	75	16
53	75	9
53	12	55
53	3	34
53	12	32
53	2	30
53	75	29
53	2	17
53	140	188
53	12	41
53	140	240
53	12	42
53	3	18
53	133	32
33	9	67
33	9	165
33	8	73
33	8	6
33	8	4
33	8	7
33	8	3
33	8	32
33	8	86
33	8	158
33	8	153
33	8	38
33	8	154
33	20	270
33	20	193
33	20	195
33	20	171
33	20	67
33	20	44
33	20	197
33	20	468
33	9	277
33	8	0
33	8	42
33	8	171
33	8	5
33	8	155
33	8	156
33	8	2
33	8	67
33	8	170
33	8	74
33	9	32
33	8	11
33	8	1
33	8	30
33	8	72
33	8	196
33	8	15
33	8	55
33	8	176
33	70	115
33	8	109
33	25	67
33	8	128
33	9	169
33	8	197
33	8	459
33	8	195
33	20	216
33	8	141
33	8	75
33	8	63
33	25	169
33	25	168
33	25	156
33	25	155
33	25	32
33	25	117
33	25	197
33	25	198
33	25	195
33	25	72
33	25	54
33	25	504
33	9	75
33	8	275
33	8	20
33	2	6
33	2	7
33	2	4
33	12	6
33	8	490
33	8	294
33	8	198
33	8	69
33	12	7
33	12	4
33	53	124
33	2	38
33	53	130
33	36	129
33	53	129
33	2	3
33	83	115
33	12	36
33	3	9
33	2	170
33	12	170
33	12	38
33	3	29
33	36	127
33	36	130
33	2	158
33	12	40
33	3	16
33	2	153
33	9	54
33	12	3
33	4	55
33	4	58
33	4	56
33	2	36
33	2	40
33	3	33
33	2	0
33	12	153
33	2	154
33	3	10
33	12	158
33	9	197
33	9	195
33	133	209
33	12	86
33	4	59
33	2	5
33	4	6
33	53	127
33	2	86
33	12	0
33	2	1
33	133	67
33	9	164
33	12	39
33	77	127
33	77	129
33	3	27
33	9	268
33	36	124
33	12	154
33	4	60
33	2	39
33	2	42
33	2	32
33	77	130
33	9	196
33	12	37
33	2	55
33	12	5
33	4	120
33	75	16
33	75	9
33	12	1
33	75	29
33	140	188
33	140	240
33	3	34
33	4	35
33	3	53
33	3	49
33	12	55
33	2	37
33	12	32
33	12	42
33	12	41
33	75	33
33	2	30
33	2	17
33	9	218
33	3	18
33	75	10
33	77	124
33	67	177
33	67	129
33	75	27
33	133	32
33	53	122
33	53	35
33	2	41
33	8	117
33	12	30
33	12	17
33	67	127
33	3	19
33	2	117
33	2	184
33	20	352
33	20	117
33	20	32
33	20	168
33	3	31
33	53	132
33	53	133
33	2	176
33	126	17
33	126	30
33	75	34
33	4	83
33	23	95
33	12	184
33	126	32
33	3	30
33	75	53
33	75	49
33	3	17
49	9	67
49	9	165
49	8	73
49	8	6
49	8	4
49	8	7
49	8	3
49	8	32
49	8	158
49	8	86
49	8	153
49	8	38
49	9	277
49	8	154
49	20	270
49	20	193
49	20	195
49	20	171
49	20	67
49	20	44
49	20	197
49	20	468
49	8	0
49	8	42
49	8	171
49	8	5
49	8	155
49	8	156
49	8	2
49	8	1
49	8	67
49	9	32
49	8	170
49	8	74
49	8	11
49	8	30
49	8	196
49	8	72
49	8	109
49	8	55
49	8	15
49	70	115
49	8	176
49	8	128
49	25	67
49	8	459
49	8	197
49	8	195
49	8	63
49	8	75
49	9	169
49	2	6
49	2	7
49	2	4
49	25	169
49	25	168
49	25	156
49	25	155
49	25	32
49	25	117
49	25	197
49	25	198
49	25	195
49	25	72
49	25	54
49	25	504
49	8	20
49	8	275
49	8	141
49	20	216
49	8	490
49	8	294
49	8	198
49	8	69
49	12	6
49	12	7
49	12	4
49	2	38
49	9	75
49	53	124
49	2	3
49	2	170
49	83	115
49	53	130
49	53	129
49	2	158
49	2	153
49	12	36
49	36	129
49	4	55
49	4	56
49	4	58
49	3	9
49	12	38
49	12	170
49	12	40
49	9	54
49	3	29
49	2	36
49	36	130
49	3	16
49	36	127
49	12	3
49	2	154
49	2	0
49	2	40
49	4	59
49	133	209
49	4	6
49	133	67
49	2	86
49	2	5
49	3	33
49	12	153
49	2	1
49	12	86
49	12	158
49	3	10
49	9	197
49	9	195
49	4	60
49	12	0
49	53	127
49	2	32
49	2	42
49	12	39
49	2	39
49	3	27
49	4	120
49	12	154
49	36	124
49	2	55
49	12	37
49	9	164
49	77	129
49	77	127
49	4	35
49	12	5
49	77	130
49	9	268
49	3	53
49	12	1
49	2	37
49	3	49
49	9	196
49	12	55
49	75	16
49	75	9
49	3	34
49	2	30
49	12	32
49	2	17
49	75	29
49	12	41
49	12	42
49	140	188
49	140	240
49	3	18
49	133	32
23	9	67
23	9	165
23	8	73
23	8	6
23	8	4
23	8	7
23	8	3
23	8	32
23	8	86
23	8	158
23	8	153
23	8	38
23	8	154
23	20	270
23	20	193
23	20	195
23	20	171
23	20	67
23	20	44
23	20	197
23	20	468
23	8	0
23	8	42
23	8	171
23	9	277
23	8	5
23	8	155
23	8	2
23	8	156
23	8	74
23	8	11
23	8	170
23	8	67
23	20	216
23	70	115
23	9	32
23	8	30
23	8	72
23	8	1
23	25	67
23	8	196
23	8	55
23	8	176
23	8	15
23	9	75
23	8	109
23	25	169
23	25	168
23	25	156
23	25	155
23	25	32
23	25	117
23	25	197
23	25	198
23	25	195
23	25	72
23	25	54
23	25	504
23	8	128
23	9	169
23	8	197
23	8	195
23	8	459
23	8	141
23	36	129
23	8	75
23	8	63
23	8	275
23	12	6
23	12	7
23	8	20
23	12	4
23	36	130
23	8	294
23	8	490
23	8	198
23	8	69
23	36	127
23	2	6
23	2	7
23	2	4
23	83	115
27	9	67
27	9	165
27	8	73
27	8	6
27	8	4
27	8	7
27	8	3
27	8	32
27	8	86
27	8	158
27	8	153
27	8	38
27	8	154
27	9	277
27	20	270
27	20	193
27	20	195
27	20	171
27	20	67
27	20	44
27	20	197
27	20	468
27	8	0
27	8	42
27	8	171
27	8	5
27	8	156
27	8	155
27	8	2
27	8	67
27	8	170
27	9	32
27	8	1
27	8	74
